date,description,amount,label,source
2023-04-09,online purchase argos misc expense,15.53,other,simulated_bank_transactions_uk
2023-05-20,subscription google *services <ref>,9.08,subscriptions,simulated_bank_transactions_uk
2024-07-18,card payment just eat fast food <ref>,84.38,dining,simulated_bank_transactions_uk
2024-10-15,rent pmt rent <ref>,1735.16,housing,simulated_bank_transactions_uk
2024-03-11,transport esso train ticket <ref>,48.87,transportation,simulated_bank_transactions_uk
2023-02-26,contactless transport bp uber ride <ref>,129.22,transportation,simulated_bank_transactions_uk
2024-01-24,fuel bolt train ticket <ref>,105.3,transportation,simulated_bank_transactions_uk
2023-03-18,bill pmt octopus energy <ref>,120.65,utilities,simulated_bank_transactions_uk
2023-11-04,subscription google *services <ref>,15.79,subscriptions,simulated_bank_transactions_uk
2023-10-19,fps restaurant starbucks restaurant,6.84,dining,simulated_bank_transactions_uk
2023-05-21,fuel national rail train ticket,107.63,transportation,simulated_bank_transactions_uk
2023-04-27,direct/debit/disney+ <ref>,8.5,subscriptions,simulated_bank_transactions_uk
2023-11-22,contactless asda eggs <ref>,115.9,groceries,simulated_bank_transactions_uk
2024-08-19,direct debit pos iceland bread <ref>,87.73,groceries,simulated_bank_transactions_uk
2023-10-11,card payment boots online purchase,37.03,other,simulated_bank_transactions_uk
2024-07-16,card pmt bolt uber ride <ref>,122.3,transportation,simulated_bank_transactions_uk
2024-11-04,pos card pmt gym group <ref>,36.72,subscriptions,simulated_bank_transactions_uk
2023-02-11,pos transport national rail uber ride,134.61,transportation,simulated_bank_transactions_uk
2023-12-08,transport national rail fuel <ref>,16.67,transportation,simulated_bank_transactions_uk
2023-04-07,card pmt trainline uber ride <ref>,23.12,transportation,simulated_bank_transactions_uk
2024-04-25,pos subscription gym group <ref>,21.69,subscriptions,simulated_bank_transactions_uk
2023-04-20,contactless online purchase ebay misc expense <ref>,62.68,other,simulated_bank_transactions_uk
2024-07-28,card pmt bolt train ticket <ref>,89.86,transportation,simulated_bank_transactions_uk
2023-06-22,card pmt boots online purchase <ref>,15.06,other,simulated_bank_transactions_uk
2023-08-12,bill*pmt*vodafone <ref>,33.71,utilities,simulated_bank_transactions_uk
2024-11-29,rent*pmt*mortgage <ref>,1940.21,housing,simulated_bank_transactions_uk
2024-06-19,direct debit spotify <ref>,5.19,subscriptions,simulated_bank_transactions_uk
2023-09-01,card pmt uber train ticket <ref>,75.42,transportation,simulated_bank_transactions_uk
2024-11-13,card pmt asda rice <ref>,34.02,groceries,simulated_bank_transactions_uk
2023-10-27,food delivery kfc restaurant,124.28,dining,simulated_bank_transactions_uk
2024-08-27,fuel*tfl*train*ticket,62.46,transportation,simulated_bank_transactions_uk
2023-09-13,food delivery nando's food delivery <ref>,45.29,dining,simulated_bank_transactions_uk
2024-09-11,subscription spotify <ref>,13.92,subscriptions,simulated_bank_transactions_uk
2024-02-20,card pmt starbucks restaurant,146.74,dining,simulated_bank_transactions_uk
2024-08-13,visa card payment disney+ <ref>,29.2,subscriptions,simulated_bank_transactions_uk
2024-12-29,utility bill bt <ref>,84.73,utilities,simulated_bank_transactions_uk
2023-02-17,pos asda bread <ref>,149.73,groceries,simulated_bank_transactions_uk
2023-08-12,bacs mortgage rent,786.15,housing,simulated_bank_transactions_uk
2024-10-29,transport-bolt-uber-ride,87.46,transportation,simulated_bank_transactions_uk
2023-04-20,fps direct debit vodafone 44,33.03,utilities,simulated_bank_transactions_uk
2023-05-31,transport shell train ticket <ref>,68.72,transportation,simulated_bank_transactions_uk
2024-02-25,rent/pmt/mortgage <ref>,1055.16,housing,simulated_bank_transactions_uk
2023-10-09,restaurant uber eats food delivery,79.27,dining,simulated_bank_transactions_uk
2024-10-12,food delivery costa food delivery <ref>,32.63,dining,simulated_bank_transactions_uk
2024-11-12,utility bill scottishpower,71.36,utilities,simulated_bank_transactions_uk
2023-10-08,online purchase superdrug online purchase <ref>,75.02,other,simulated_bank_transactions_uk
2024-03-19,restaurant costa restaurant <ref>,40.06,dining,simulated_bank_transactions_uk
2023-03-03,card/payment/nando's/restaurant <ref>,12.03,dining,simulated_bank_transactions_uk
2023-04-24,bacs-rent-rent <ref>,885.38,housing,simulated_bank_transactions_uk
2023-07-01,card pmt uber train ticket <ref>,44.67,transportation,simulated_bank_transactions_uk
2024-06-26,restaurant uber eats restaurant <ref>,72.57,dining,simulated_bank_transactions_uk
2023-11-07,card payment waitrose chicken,69.8,groceries,simulated_bank_transactions_uk
2023-10-10,direct debit mortgage payment landlord,1563.8,housing,simulated_bank_transactions_uk
2023-10-04,card pmt amazon misc expense,144.64,other,simulated_bank_transactions_uk
2023-01-18,direct debit sky <ref>,229.06,utilities,simulated_bank_transactions_uk
2024-01-29,pos purchase hmrc online purchase 150,97.85,other,simulated_bank_transactions_uk
2024-06-18,utility-bill-sky,188.67,utilities,simulated_bank_transactions_uk
2024-11-05,sto transport trainline uber ride <ref>,42.96,transportation,simulated_bank_transactions_uk
2024-08-03,subscription google *services,5.71,subscriptions,simulated_bank_transactions_uk
2023-09-16,card payment aldi bread <ref>,135.12,groceries,simulated_bank_transactions_uk
2024-11-15,card pmt argos online purchase <ref>,114.39,other,simulated_bank_transactions_uk
2023-07-07,card subscription puregym,37.36,subscriptions,simulated_bank_transactions_uk
2023-01-21,bacs landlord rent <ref>,604.72,housing,simulated_bank_transactions_uk
2023-01-02,pos transport bp fuel <ref>,86.49,transportation,simulated_bank_transactions_uk
2023-11-10,card/pmt/greggs/restaurant <ref>,30.54,dining,simulated_bank_transactions_uk
2024-08-23,rent/payment/landlord 71,1726.43,housing,simulated_bank_transactions_uk
2024-08-01,bill pmt vodafone <ref>,241.34,utilities,simulated_bank_transactions_uk
2023-07-20,direct debit puregym <ref>,21.51,subscriptions,simulated_bank_transactions_uk
2024-04-27,direct debit ee <ref>,103.95,utilities,simulated_bank_transactions_uk
2024-05-19,online/purchase/currys/online/purchase <ref>,81.28,other,simulated_bank_transactions_uk
2023-03-20,direct-debit-octopus-energy 8246,33.61,utilities,simulated_bank_transactions_uk
2023-08-25,card card pmt asda chicken <ref>,134.7,groceries,simulated_bank_transactions_uk
2024-02-27,food delivery costa restaurant <ref>,33.13,dining,simulated_bank_transactions_uk
2024-07-15,direct*debit*gym*group <ref>,28.83,subscriptions,simulated_bank_transactions_uk
2023-08-08,restaurant pret food delivery <ref>,22.95,dining,simulated_bank_transactions_uk
2024-08-24,utility/bill/severn/trent <ref>,86.42,utilities,simulated_bank_transactions_uk
2024-10-20,food delivery just eat restaurant,148.72,dining,simulated_bank_transactions_uk
2023-08-31,subscription google *services,8.27,subscriptions,simulated_bank_transactions_uk
2024-09-04,direct-debit-apple.com/bill,13.76,subscriptions,simulated_bank_transactions_uk
2023-02-15,direct debit subscription netflix,31.63,subscriptions,simulated_bank_transactions_uk
2023-06-21,restaurant just eat food delivery <ref>,43.73,dining,simulated_bank_transactions_uk
2023-08-10,mortgage pmt mortgage,1285.37,housing,simulated_bank_transactions_uk
2023-04-13,direct debit pos purchase currys misc expense,133.46,other,simulated_bank_transactions_uk
2024-08-12,contactless tesco chicken <ref>,88.68,groceries,simulated_bank_transactions_uk
2023-12-24,pos-fuel-bolt-uber-ride <ref>,65.78,transportation,simulated_bank_transactions_uk
2023-06-18,fuel national rail fuel,84.77,transportation,simulated_bank_transactions_uk
2024-10-04,contactless aldi vegetables <ref>,17.33,groceries,simulated_bank_transactions_uk
2023-06-10,direct debit gym group <ref>,11.74,subscriptions,simulated_bank_transactions_uk
2023-08-03,direct debit ee <ref>,73.09,utilities,simulated_bank_transactions_uk
2024-04-05,bill pmt octopus energy <ref>,43.48,utilities,simulated_bank_transactions_uk
2023-07-29,bill pmt scottishpower <ref>,189.66,utilities,simulated_bank_transactions_uk
2024-03-18,direct/debit/transport/trainline/bus/pass <ref>,125.71,transportation,simulated_bank_transactions_uk
2024-01-23,direct debit ee <ref>,65.0,utilities,simulated_bank_transactions_uk
2024-06-29,contactless morrisons bread,58.06,groceries,simulated_bank_transactions_uk
2023-08-05,bill pmt bt <ref>,198.17,utilities,simulated_bank_transactions_uk
2024-03-21,contactless sainsburys bread <ref>,64.01,groceries,simulated_bank_transactions_uk
2024-07-22,direct debit e.on 5534,144.46,utilities,simulated_bank_transactions_uk
2024-08-31,mortgage pmt landlord <ref>,820.36,housing,simulated_bank_transactions_uk
2024-03-11,card payment spotify <ref>,38.38,subscriptions,simulated_bank_transactions_uk
2023-08-08,bacs bill pmt ee <ref>,87.25,utilities,simulated_bank_transactions_uk
2024-07-02,direct debit mortgage pmt letting agent <ref>,1013.75,housing,simulated_bank_transactions_uk
2023-04-29,food delivery uber eats restaurant,131.58,dining,simulated_bank_transactions_uk
2023-08-24,online purchase currys online purchase <ref>,135.42,other,simulated_bank_transactions_uk
2024-10-27,direct debit mortgage pmt mortgage,1152.45,housing,simulated_bank_transactions_uk
2024-06-14,pos subscription spotify <ref>,9.73,subscriptions,simulated_bank_transactions_uk
2023-02-21,utility bill sky <ref>,82.91,utilities,simulated_bank_transactions_uk
2024-07-05,card*card*payment*spot,7.6,subscriptions,simulated_bank_transactions_uk
2023-09-23,direct debit gym group <ref>,23.81,subscriptions,simulated_bank_transactions_uk
2023-07-02,direct debit fuel trainline bus pass <ref>,83.69,transportation,simulated_bank_transactions_uk
2023-07-30,contactless tesco rice <ref>,75.1,groceries,simulated_bank_transactions_uk
2023-06-01,bill-payment-scottishpower,49.66,utilities,simulated_bank_transactions_uk
2024-07-13,card pmt puregym <ref>,30.23,subscriptions,simulated_bank_transactions_uk
2024-04-16,pos lidl vegetables <ref>,114.74,groceries,simulated_bank_transactions_uk
2023-02-03,direct debit severn trent <ref>,104.29,utilities,simulated_bank_transactions_uk
2024-11-11,online purchase currys online purchase <ref>,117.67,other,simulated_bank_transactions_uk
2023-03-27,mastercard mortgage payment mortgage <ref>,1612.33,housing,simulated_bank_transactions_uk
2024-10-14,sto transport national rail train ticket,114.36,transportation,simulated_bank_transactions_uk
2023-04-11,subscription netflix <ref>,11.66,subscriptions,simulated_bank_transactions_uk
2023-02-28,food delivery greggs food deliv,98.19,dining,simulated_bank_transactions_uk
2023-12-28,visa pos purchase hmrc online purchase <ref>,108.73,other,simulated_bank_transactions_uk
2024-05-31,fuel-bp-fuel,101.81,transportation,simulated_bank_transactions_uk
2023-03-29,mortgage/payment/landlord <ref>,965.13,housing,simulated_bank_transactions_uk
2024-05-03,card pmt spotify <ref>,25.17,subscriptions,simulated_bank_transactions_uk
2023-03-20,transport esso fuel <ref>,79.77,transportation,simulated_bank_transactions_uk
2024-09-28,utility bill ee <ref>,93.57,utilities,simulated_bank_transactions_uk
2024-04-25,pos*purchase*nhs*online*purchase <ref>,49.17,other,simulated_bank_transactions_uk
2023-01-27,card pmt lidl chicken 7,66.9,groceries,simulated_bank_transactions_uk
2024-11-08,card pmt waitrose chicken <ref>,10.18,groceries,simulated_bank_transactions_uk
2024-10-13,card payment bp train ticket <ref>,58.55,transportation,simulated_bank_transactions_uk
2024-06-12,card pmt bolt uber ride,56.14,transportation,simulated_bank_transactions_uk
2024-07-30,card fuel bp train ticket <ref>,62.56,transportation,simulated_bank_transactions_uk
2023-10-03,card payment morrisons bread,63.71,groceries,simulated_bank_transactions_uk
2023-02-20,card payment google *services <ref>,17.93,subscriptions,simulated_bank_transactions_uk
2024-08-13,mastercard fuel esso bus pass,123.77,transportation,simulated_bank_transactions_uk
2023-02-10,card pmt deliveroo food delivery <ref>,9.16,dining,simulated_bank_transactions_uk
2024-02-25,rent pmt letting agent,891.08,housing,simulated_bank_transactions_uk
2023-01-18,so subscription apple.com/bill <ref>,26.63,subscriptions,simulated_bank_transactions_uk
2023-03-04,card payment ebay online purchase <ref>,21.49,other,simulated_bank_transactions_uk
2024-02-06,sto-card-payment-national-rail-uber-ride <ref>,139.44,transportation,simulated_bank_transactions_uk
2024-06-25,card transport bolt uber ride <ref>,133.86,transportation,simulated_bank_transactions_uk
2024-10-21,rent payment landlord,1626.6,housing,simulated_bank_transactions_uk
2024-06-12,direct debit vodafone,234.8,utilities,simulated_bank_transactions_uk
2024-10-25,pos direct debit octopus energy <ref>,71.29,utilities,simulated_bank_transactions_uk
2023-06-08,mastercard card payment aldi rice <ref>,42.37,groceries,simulated_bank_transactions_uk
2024-11-25,bacs landlord rent <ref>,1160.12,housing,simulated_bank_transactions_uk
2024-10-22,transport esso train ticket <ref>,79.69,transportation,simulated_bank_transactions_uk
2023-09-06,rent pmt rent <ref>,822.03,housing,simulated_bank_transactions_uk
2024-06-25,food delivery nando's food delivery <ref>,22.19,dining,simulated_bank_transactions_uk
2023-09-15,card payment pret restaurant <ref>,18.3,dining,simulated_bank_transactions_uk
2024-02-04,visa*card*payment*tesco*rice <ref>,131.4,groceries,simulated_bank_transactions_uk
2024-01-18,card*pmt*national*rail*fuel <ref>,26.03,transportation,simulated_bank_transactions_uk
2023-02-13,pos purchase hmrc misc expense <ref>,130.34,other,simulated_bank_transactions_uk
2024-01-13,bill/pmt/e.on,188.65,utilities,simulated_bank_transactions_uk
2023-01-24,fuel bp train ticket <ref>,46.19,transportation,simulated_bank_transactions_uk
2023-10-14,mortgage-pmt-rent <ref>,1030.82,housing,simulated_bank_transactions_uk
2024-06-27,pos purchase hmrc misc expense,78.41,other,simulated_bank_transactions_uk
2024-01-13,card/payment/netflix <ref>,30.58,subscriptions,simulated_bank_transactions_uk
2023-05-18,bill-pmt-e.on,90.6,utilities,simulated_bank_transactions_uk
2023-03-05,card payment starbucks food delivery <ref>,125.27,dining,simulated_bank_transactions_uk
2023-02-28,rent-pmt-letting-agent,1561.56,housing,simulated_bank_transactions_uk
2023-08-10,online/purchase/nhs/misc/expense,38.11,other,simulated_bank_transactions_uk
2024-08-24,utility bill sky,145.77,utilities,simulated_bank_transactions_uk
2023-08-16,fuel national rail uber ride <ref>,61.02,transportation,simulated_bank_transactions_uk
2023-04-03,so online purchase currys online purchase <ref>,121.47,other,simulated_bank_transactions_uk
2024-06-22,card payment asda vegetables,91.18,groceries,simulated_bank_transactions_uk
2023-05-07,restaurant/uber/eats/food/delivery <ref>,132.15,dining,simulated_bank_transactions_uk
2024-08-30,sto subscription gym group,11.95,subscriptions,simulated_bank_transactions_uk
2024-05-19,so/card/pmt/waitrose/vegetables 804,102.78,groceries,simulated_bank_transactions_uk
2023-08-20,card bill payment severn trent <ref>,101.06,utilities,simulated_bank_transactions_uk
2023-03-20,card pmt tesco rice <ref>,128.66,groceries,simulated_bank_transactions_uk
2024-05-23,card contactless morrisons chicken <ref>,114.92,groceries,simulated_bank_transactions_uk
2023-04-08,online*purchase*hmrc*misc*expense <ref>,148.74,other,simulated_bank_transactions_uk
2024-07-19,card card payment just eat food delivery <ref>,129.18,dining,simulated_bank_transactions_uk
2023-01-28,mortgage pmt letting agent <ref>,858.76,housing,simulated_bank_transactions_uk
2023-12-09,card pos purchase boots online purchase 807,89.16,other,simulated_bank_transactions_uk
2023-05-11,pos purchase hmrc misc expense <ref>,19.47,other,simulated_bank_transactions_uk
2024-01-22,pos purchase ebay online purchase,38.92,other,simulated_bank_transactions_uk
2024-05-24,bacs card pmt trainline fuel,96.61,transportation,simulated_bank_transactions_uk
2024-09-02,visa*card*pmt*shell*bus*pass <ref>,123.99,transportation,simulated_bank_transactions_uk
2023-01-04,pos*sainsburys*vegetables,136.47,groceries,simulated_bank_transactions_uk
2023-12-21,bacs card payment netflix <ref>,17.88,subscriptions,simulated_bank_transactions_uk
2023-05-07,bill*payment*sky,162.81,utilities,simulated_bank_transactions_uk
2023-10-27,pos purchase boots misc expense <ref>,19.0,other,simulated_bank_transactions_uk
2023-01-28,direct/debit/o2,135.02,utilities,simulated_bank_transactions_uk
2023-06-24,card payment amazon prime <ref>,19.25,subscriptions,simulated_bank_transactions_uk
2024-09-13,online purchase amazon online purchase <ref>,141.42,other,simulated_bank_transactions_uk
2023-10-09,card-payment-google-*services <ref>,13.4,subscriptions,simulated_bank_transactions_uk
2023-04-05,card-payment-trainline-bu,64.49,transportation,simulated_bank_transactions_uk
2023-10-29,card card payment national rail uber ride <ref>,105.23,transportation,simulated_bank_transactions_uk
2024-01-11,fps direct debit e.on <ref>,39.43,utilities,simulated_bank_transactions_uk
2024-05-19,rent pmt mortgage <ref>,1072.49,housing,simulated_bank_transactions_uk
2023-02-17,sto/restaurant/mcdonalds/fast/food <ref>,67.0,dining,simulated_bank_transactions_uk
2024-03-12,direct/debit/puregym <ref>,31.12,subscriptions,simulated_bank_transactions_uk
2023-07-17,pos purchase currys online purchase <ref>,141.01,other,simulated_bank_transactions_uk
2023-07-28,visa online purchase superdrug online purchase,79.48,other,simulated_bank_transactions_uk
2024-09-14,fuel-bp-fuel,61.48,transportation,simulated_bank_transactions_uk
2024-12-02,card-pmt-tesco-milk <ref>,59.78,groceries,simulated_bank_transactions_uk
2023-08-06,sto-restaurant-deliveroo-restaurant <ref>,50.1,dining,simulated_bank_transactions_uk
2023-09-18,contactless sainsburys bread <ref>,115.84,groceries,simulated_bank_transactions_uk
2024-03-16,fuel*bp*bus*pass,10.65,transportation,simulated_bank_transactions_uk
2024-05-12,card pmt apple.com/bill <ref>,25.02,subscriptions,simulated_bank_transactions_uk
2023-05-27,visa mortgage pmt letting agent <ref>,1385.92,housing,simulated_bank_transactions_uk
2023-10-25,direct debit disney+ <ref>,34.1,subscriptions,simulated_bank_transactions_uk
2024-07-21,mortgage payment landlord,1025.61,housing,simulated_bank_transactions_uk
2023-07-18,card payment iceland chicken,147.82,groceries,simulated_bank_transactions_uk
2024-11-14,fuel uber bus pass <ref>,37.9,transportation,simulated_bank_transactions_uk
2023-02-17,bacs/subscription/spotify,9.78,subscriptions,simulated_bank_transactions_uk
2023-05-08,direct debit utility bill scotti,165.19,utilities,simulated_bank_transactions_uk
2024-04-07,pos waitrose milk <ref>,101.05,groceries,simulated_bank_transactions_uk
2024-01-13,rent pmt rent <ref>,666.49,housing,simulated_bank_transactions_uk
2023-10-20,subscription puregym,33.12,subscriptions,simulated_bank_transactions_uk
2024-04-08,direct debit gym group,30.01,subscriptions,simulated_bank_transactions_uk
2024-09-04,card payment esso train ticket <ref>,62.22,transportation,simulated_bank_transactions_uk
2024-01-20,bacs mortgage pmt ren,1401.8,housing,simulated_bank_transactions_uk
2024-10-19,pos purchase amazon misc expense <ref>,125.05,other,simulated_bank_transactions_uk
2024-04-12,subscription amazon prime,28.66,subscriptions,simulated_bank_transactions_uk
2024-07-02,contactless iceland chicken,46.45,groceries,simulated_bank_transactions_uk
2024-10-14,bacs pos purchase hmrc misc expense <ref>,88.15,other,simulated_bank_transactions_uk
2023-10-29,direct debit google *services <ref>,24.79,subscriptions,simulated_bank_transactions_uk
2024-08-06,contactless asda chicken,133.44,groceries,simulated_bank_transactions_uk
2023-04-21,card pmt puregym <ref>,36.17,subscriptions,simulated_bank_transactions_uk
2024-03-16,direct debit direct debit vodafone <ref>,61.08,utilities,simulated_bank_transactions_uk
2023-02-26,bacs card pmt kfc food delivery <ref>,85.3,dining,simulated_bank_transactions_uk
2024-07-25,restaurant pret food delivery 3212,105.85,dining,simulated_bank_transactions_uk
2023-05-01,card pmt greggs restaurant <ref>,61.51,dining,simulated_bank_transactions_uk
2023-02-01,bacs-restaurant-pret-fast-food,145.93,dining,simulated_bank_transactions_uk
2024-07-29,rent pmt mortgage,902.27,housing,simulated_bank_transactions_uk
2024-11-17,rent pmt letting agent,908.56,housing,simulated_bank_transactions_uk
2024-06-16,mortgage pmt letting agent,1857.93,housing,simulated_bank_transactions_uk
2023-01-04,utility bill scottishpower <ref>,245.81,utilities,simulated_bank_transactions_uk
2023-05-01,card payment national rail fuel <ref>,133.43,transportation,simulated_bank_transactions_uk
2023-05-31,direct debit vodafone <ref>,150.84,utilities,simulated_bank_transactions_uk
2024-07-11,card*payment*starbucks*food*delivery,115.18,dining,simulated_bank_transactions_uk
2024-07-17,mortgage payment landlord <ref>,972.45,housing,simulated_bank_transactions_uk
2024-02-21,card*pmt*deliveroo*food*delivery,58.61,dining,simulated_bank_transactions_uk
2024-07-29,sto bacs landlord rent <ref>,903.28,housing,simulated_bank_transactions_uk
2024-12-03,food delivery deliveroo fast food,17.44,dining,simulated_bank_transactions_uk
2023-12-11,utility bill e.on,99.01,utilities,simulated_bank_transactions_uk
2023-07-16,pos purchase ebay online purchase <ref>,40.03,other,simulated_bank_transactions_uk
2023-06-02,pos purchase hmrc misc expense <ref>,61.6,other,simulated_bank_transactions_uk
2023-02-11,direct*debit*severn*trent <ref>,89.82,utilities,simulated_bank_transactions_uk
2023-06-18,online purchase amazon online purchase 5461,125.38,other,simulated_bank_transactions_uk
2024-11-14,restaurant mcdonalds restaurant <ref>,3.14,dining,simulated_bank_transactions_uk
2024-02-03,card payment superdrug misc expense <ref>,91.26,other,simulated_bank_transactions_uk
2024-02-01,so/contactless/waitrose/milk <ref>,20.17,groceries,simulated_bank_transactions_uk
2024-09-18,card pmt puregym <ref>,28.39,subscriptions,simulated_bank_transactions_uk
2023-03-09,transport/esso/uber/ride 3,10.04,transportation,simulated_bank_transactions_uk
2024-10-25,restaurant*just*eat*food*delivery <ref>,11.23,dining,simulated_bank_transactions_uk
2024-09-13,fuel bp uber ride <ref>,46.08,transportation,simulated_bank_transactions_uk
2024-04-09,sto pos waitrose vege,50.24,groceries,simulated_bank_transactions_uk
2024-06-18,restaurant kfc restaurant <ref>,129.85,dining,simulated_bank_transactions_uk
2023-02-21,bill payment thames water <ref>,167.94,utilities,simulated_bank_transactions_uk
2023-01-18,mortgage/payment/letting/agent,991.72,housing,simulated_bank_transactions_uk
2023-10-16,card restaurant starbucks fast food <ref>,68.08,dining,simulated_bank_transactions_uk
2024-04-04,food delivery pret restaurant <ref>,11.55,dining,simulated_bank_transactions_uk
2023-05-14,so utility bill bt <ref>,120.56,utilities,simulated_bank_transactions_uk
2023-04-05,card payment apple.com/bill <ref>,24.44,subscriptions,simulated_bank_transactions_uk
2024-01-29,bacs rent rent,1756.41,housing,simulated_bank_transactions_uk
2024-09-08,card-payment-tesco-bre,86.12,groceries,simulated_bank_transactions_uk
2024-06-20,contactless sainsburys eggs <ref>,6.34,groceries,simulated_bank_transactions_uk
2023-07-27,bacs mortgage rent,873.38,housing,simulated_bank_transactions_uk
2023-05-16,food delivery starbucks restaurant <ref>,16.11,dining,simulated_bank_transactions_uk
2023-06-25,card pmt bolt bus pass <ref>,108.09,transportation,simulated_bank_transactions_uk
2024-04-23,utility bill severn trent,118.29,utilities,simulated_bank_transactions_uk
2023-06-18,card pmt apple.com/bill,12.17,subscriptions,simulated_bank_transactions_uk
2024-01-24,rent payment landlord <ref>,828.74,housing,simulated_bank_transactions_uk
2023-09-01,card pmt sainsburys bread,113.3,groceries,simulated_bank_transactions_uk
2024-05-22,so card pmt superdrug misc expense <ref>,22.46,other,simulated_bank_transactions_uk
2023-07-14,sto/subscription/google/*services,18.16,subscriptions,simulated_bank_transactions_uk
2023-10-31,bill payment british gas <ref>,176.93,utilities,simulated_bank_transactions_uk
2023-06-22,pos transport trainline bus pass,90.11,transportation,simulated_bank_transactions_uk
2024-02-10,pos purchase superdrug misc expense <ref>,10.02,other,simulated_bank_transactions_uk
2023-04-07,fuel uber uber ride <ref>,146.04,transportation,simulated_bank_transactions_uk
2023-02-24,card pmt greggs fast food <ref>,44.86,dining,simulated_bank_transactions_uk
2023-04-15,utility*bill*vodafone,85.03,utilities,simulated_bank_transactions_uk
2023-05-26,bacs/food/delivery/starbucks/fast/food <ref>,81.52,dining,simulated_bank_transactions_uk
2024-11-14,food delivery nando's food delivery <ref>,119.27,dining,simulated_bank_transactions_uk
2023-06-15,card*card*payment*puregym <ref>,7.63,subscriptions,simulated_bank_transactions_uk
2024-08-26,rent*pmt*mortgage <ref>,1851.97,housing,simulated_bank_transactions_uk
2024-06-15,subscription puregym,11.77,subscriptions,simulated_bank_transactions_uk
2023-12-15,pos food delivery kfc restaurant,87.16,dining,simulated_bank_transactions_uk
2024-03-24,mortgage payment mortgage,1561.49,housing,simulated_bank_transactions_uk
2024-07-06,utility bill sky <ref>,80.96,utilities,simulated_bank_transactions_uk
2024-11-28,direct debit thames water <ref>,68.99,utilities,simulated_bank_transactions_uk
2023-08-23,fuel esso fuel,7.29,transportation,simulated_bank_transactions_uk
2024-12-20,subscription-google-*services,5.8,subscriptions,simulated_bank_transactions_uk
2024-11-28,subscription puregym <ref>,20.0,subscriptions,simulated_bank_transactions_uk
2023-03-04,contactless pos waitrose rice <ref>,73.31,groceries,simulated_bank_transactions_uk
2024-02-19,card pmt just eat fast food <ref>,37.68,dining,simulated_bank_transactions_uk
2023-01-03,card pmt netflix,5.54,subscriptions,simulated_bank_transactions_uk
2024-11-05,restaurant kfc food delivery <ref>,24.11,dining,simulated_bank_transactions_uk
2024-10-06,online purchase currys online purchase <ref>,29.53,other,simulated_bank_transactions_uk
2023-03-30,transport bp bus pass,102.06,transportation,simulated_bank_transactions_uk
2024-01-10,food delivery deliveroo food delivery,131.4,dining,simulated_bank_transactions_uk
2024-04-03,pos-morrisons-eggs <ref>,82.24,groceries,simulated_bank_transactions_uk
2024-08-06,contactless waitrose vegetables <ref>,41.94,groceries,simulated_bank_transactions_uk
2023-06-28,contactless bill payment sky <ref>,199.42,utilities,simulated_bank_transactions_uk
2024-08-04,contactless lidl chicken <ref>,23.4,groceries,simulated_bank_transactions_uk
2023-02-10,food delivery deliveroo fast food,113.98,dining,simulated_bank_transactions_uk
2023-08-29,visa*subscription*netflix 626,28.87,subscriptions,simulated_bank_transactions_uk
2023-10-23,card pmt costa food delivery <ref>,92.52,dining,simulated_bank_transactions_uk
2023-05-10,contactless online purchase amazon online purchase <ref>,143.1,other,simulated_bank_transactions_uk
2024-09-11,contactless asda eggs,120.36,groceries,simulated_bank_transactions_uk
2024-09-04,mortgage/pmt/mortgage,1359.2,housing,simulated_bank_transactions_uk
2023-05-14,fps/rent/pmt/letting/agent <ref>,1008.61,housing,simulated_bank_transactions_uk
2024-09-16,bacs transport uber bus pass <ref>,127.38,transportation,simulated_bank_transactions_uk
2023-10-18,card*payment*apple.com/bill <ref>,27.65,subscriptions,simulated_bank_transactions_uk
2024-06-03,card pmt tfl fuel <ref>,95.03,transportation,simulated_bank_transactions_uk
2024-03-27,food delivery mcdonalds restaurant,105.21,dining,simulated_bank_transactions_uk
2023-08-29,card pmt iceland eggs,138.78,groceries,simulated_bank_transactions_uk
2024-07-06,direct debit apple.com/bill <ref>,21.72,subscriptions,simulated_bank_transactions_uk
2024-09-22,card pmt boots online purchase,6.85,other,simulated_bank_transactions_uk
2023-03-21,card pmt kfc fast food,58.93,dining,simulated_bank_transactions_uk
2024-04-17,direct debit disney+ <ref>,28.23,subscriptions,simulated_bank_transactions_uk
2024-01-29,food/delivery/deliveroo/food/delivery <ref>,81.23,dining,simulated_bank_transactions_uk
2024-03-22,direct*debit*gym*group <ref>,25.11,subscriptions,simulated_bank_transactions_uk
2023-05-13,card pmt amazon prime <ref>,10.39,subscriptions,simulated_bank_transactions_uk
2023-02-09,card pmt esso train ticket,75.6,transportation,simulated_bank_transactions_uk
2023-01-01,online purchase ebay misc expense <ref>,103.19,other,simulated_bank_transactions_uk
2024-10-02,food delivery mcdonalds food delivery <ref>,30.38,dining,simulated_bank_transactions_uk
2024-12-13,online purchase nhs online purchase <ref>,57.2,other,simulated_bank_transactions_uk
2024-01-05,fuel uber uber ride <ref>,100.54,transportation,simulated_bank_transactions_uk
2024-09-26,online purchase nhs misc expense <ref>,59.0,other,simulated_bank_transactions_uk
2023-02-01,card pmt tfl fuel <ref>,86.67,transportation,simulated_bank_transactions_uk
2023-06-30,bacs*mortgage*rent <ref>,1859.67,housing,simulated_bank_transactions_uk
2023-10-02,card card payment currys misc expense <ref>,128.31,other,simulated_bank_transactions_uk
