date,description,amount,label,source
2023-07-09,visa*restaurant*costa*restaurant 939543,6.65,dining,simulated_bank_transactions_uk
2023-01-31,pos*sainsburys*milk,199.47,groceries,simulated_bank_transactions_uk
2023-04-25,Bacs Food Delivery Pret Food Delivery 464677,125.69,dining,simulated_bank_transactions_uk
2023-01-14,Transport Shell Car Maintenance 328432,74.29,transportation,simulated_bank_transactions_uk
2024-10-14,card*pmt*tesco*fruit,70.1,groceries,simulated_bank_transactions_uk
2024-09-02,Card Pmt Mcdonalds Food Delivery 941478,118.04,dining,simulated_bank_transactions_uk
2024-09-27,Card Pmt Lidl Fruit,183.75,groceries,simulated_bank_transactions_uk
2023-12-21,Food Delivery Pret Cafe 694342,62.03,dining,simulated_bank_transactions_uk
2024-09-10,contactless-waitrose-milk 234177,19.87,groceries,simulated_bank_transactions_uk
2024-10-16,card-payment-sainsburys,174.81,groceries,simulated_bank_transactions_uk
2023-10-27,card direct debit disney+ 374857,8.46,subscriptions,simulated_bank_transactions_uk
2023-12-18,Fps Pos Asda Fruit 855952,108.33,groceries,simulated_bank_transactions_uk
2024-02-22,Subscription Gym Group 240047,9.71,subscriptions,simulated_bank_transactions_uk
2024-09-13,STO/CARD/PAYMENT/ASDA/EGGS 778906,188.61,groceries,simulated_bank_transactions_uk
2024-04-07,Restaurant/Deliveroo/Fast/Food 296399,16.39,dining,simulated_bank_transactions_uk
2023-04-05,direct-debit-sky 767867,123.29,utilities,simulated_bank_transactions_uk
2023-10-29,visa utility bill severn trent,188.42,utilities,simulated_bank_transactions_uk
2023-02-13,contactless-morrisons-fruit,188.43,groceries,simulated_bank_transactions_uk
2023-12-12,direct-debit-netflix 132341,35.9,subscriptions,simulated_bank_transactions_uk
2023-02-17,STO-CARD-PAYMENT-ICELAND-FRUIT 725432,88.59,groceries,simulated_bank_transactions_uk
2023-05-12,fuel trainline uber ride 745515,18.08,transportation,simulated_bank_transactions_uk
2023-07-17,fuel*bp*uber*ride,131.56,transportation,simulated_bank_transactions_uk
2023-07-28,Bacs Letting Agent Rent 397828,1456.4,housing,simulated_bank_transactions_uk
2023-04-01,visa bill pmt thames water 542860,232.87,utilities,simulated_bank_transactions_uk
2024-12-02,Direct Debit Disney+ 322007,19.84,subscriptions,simulated_bank_transactions_uk
2023-08-06,CARD PAYMENT UBER BUS PASS,131.76,transportation,simulated_bank_transactions_uk
2023-09-18,card payment iceland eggs,154.68,groceries,simulated_bank_transactions_uk
2024-03-16,bacs landlord rent 157730,730.68,housing,simulated_bank_transactions_uk
2023-04-22,Bacs/Transport/Trainline/Train/Ticket,62.2,transportation,simulated_bank_transactions_uk
2024-07-28,DIRECT DEBIT FUEL UB,60.58,transportation,simulated_bank_transactions_uk
2024-06-21,So Restaurant Just Eat Fast Food 9080,101.28,dining,simulated_bank_transactions_uk
2023-02-11,card pmt apple.com/bill 514219,34.74,subscriptions,simulated_bank_transactions_uk
2023-01-06,card payment iceland chicken 438267,179.79,groceries,simulated_bank_transactions_uk
2023-12-17,Card Pmt Spotify 503556,35.99,subscriptions,simulated_bank_transactions_uk
2024-07-17,Visa Utility Bill Scottishpower 360790,227.77,utilities,simulated_bank_transactions_uk
2023-08-06,food delivery starbucks fast food 115824,68.16,dining,simulated_bank_transactions_uk
2023-05-08,CARD*PMT*ICELAND*VEGETABLES,124.83,groceries,simulated_bank_transactions_uk
2024-12-11,Contactless Sainsburys Vegetables 969042,93.05,groceries,simulated_bank_transactions_uk
2024-08-01,CARD PMT SAINSBURYS MILK 74551,103.94,groceries,simulated_bank_transactions_uk
2023-10-20,food delivery greggs restaurant 958255,129.51,dining,simulated_bank_transactions_uk
2024-04-08,Restaurant Mcdonalds Restaurant 151544,115.77,dining,simulated_bank_transactions_uk
2024-02-17,Card Pmt Ebay Electronics 957087,202.41,other,simulated_bank_transactions_uk
2024-10-02,card payment apple.com/bill 754970,29.57,subscriptions,simulated_bank_transactions_uk
2024-01-20,CARD PAYMENT SHELL CAR MAINTENANCE 478870,81.03,transportation,simulated_bank_transactions_uk
2024-07-19,rent pmt landlord 130244,1109.44,housing,simulated_bank_transactions_uk
2024-06-18,Restaurant-Uber-Eats-Cafe 62981,18.9,dining,simulated_bank_transactions_uk
2024-08-16,DIRECT DEBIT THAMES WATER 444347,209.13,utilities,simulated_bank_transactions_uk
2023-12-05,bacs-bill-pmt-british-gas,83.33,utilities,simulated_bank_transactions_uk
2024-05-27,card pmt deliveroo food delivery,8.3,dining,simulated_bank_transactions_uk
2023-07-19,Rent Pmt Letting Agent,1609.11,housing,simulated_bank_transactions_uk
2023-08-17,Pos Purchase Boots Misc Expense,29.76,other,simulated_bank_transactions_uk
2024-03-16,Utility Bill Scottishpower 616481,207.42,utilities,simulated_bank_transactions_uk
2023-02-26,Card Payment National Rail Car Maintenance 340542,134.57,transportation,simulated_bank_transactions_uk
2024-04-29,Transport Bp Uber Ride 970643,138.62,transportation,simulated_bank_transactions_uk
2024-03-03,POS*MORRISONS*BREAD,94.15,groceries,simulated_bank_transactions_uk
2023-06-28,Pos Purchase Argos Online Purchase 741949,161.56,other,simulated_bank_transactions_uk
2023-08-22,Card*Pmt*Deliveroo*Food*Delivery,92.06,dining,simulated_bank_transactions_uk
2024-11-09,Sto Fuel National Rail Train Ticket 575365,46.96,transportation,simulated_bank_transactions_uk
2024-06-16,FOOD DELIVERY DELIVEROO FOOD DELIVERY,105.78,dining,simulated_bank_transactions_uk
2023-10-19,Contactless Asda Milk,168.01,groceries,simulated_bank_transactions_uk
2024-11-10,DIRECT DEBIT SPOTIFY 57810,43.36,subscriptions,simulated_bank_transactions_uk
2024-08-02,CARD PAYMENT MORRISONS EGGS 953156,180.94,groceries,simulated_bank_transactions_uk
2023-05-31,CARD*PAYMENT*COSTA*FOOD*DELIVERY 908162,9.64,dining,simulated_bank_transactions_uk
2023-05-31,fuel tfl bus pass 5461,77.14,transportation,simulated_bank_transactions_uk
2024-07-17,Card Payment National Rail Bus Pass 593651,14.9,transportation,simulated_bank_transactions_uk
2024-10-07,direct debit severn trent 577873,106.01,utilities,simulated_bank_transactions_uk
2024-05-08,SO/CONTACTLESS/WAITROSE/RICE 235438,7.91,groceries,simulated_bank_transactions_uk
2024-12-03,card pmt puregym 331619,31.55,subscriptions,simulated_bank_transactions_uk
2023-11-18,Rent/Pmt/Mortgage 3,1901.21,housing,simulated_bank_transactions_uk
2023-07-16,RESTAURANT*JUST*EAT*RESTAURANT 979088,44.05,dining,simulated_bank_transactions_uk
2023-09-04,CARD PAYMENT GYM GROUP 680642,26.2,subscriptions,simulated_bank_transactions_uk
2023-10-06,Sto Card Pmt Costa Food De,136.71,dining,simulated_bank_transactions_uk
2023-06-18,RESTAURANT KFC RESTAURANT 842603,137.47,dining,simulated_bank_transactions_uk
2024-11-14,Card Payment Bolt Train Ticket 118438,2.13,transportation,simulated_bank_transactions_uk
2024-02-03,Mortgage/Payment/Letting/Agent,1580.61,housing,simulated_bank_transactions_uk
2024-02-01,CARD CARD PAYMENT MORRISONS MILK 922432,27.77,groceries,simulated_bank_transactions_uk
2023-07-17,FUEL TFL UBER RIDE 756542,13.21,transportation,simulated_bank_transactions_uk
2023-01-27,contactless subscription apple.com/bill,37.77,subscriptions,simulated_bank_transactions_uk
2023-02-27,pos sainsburys brea,78.16,groceries,simulated_bank_transactions_uk
2024-10-06,Restaurant Pret Food Delivery 127603,17.42,dining,simulated_bank_transactions_uk
2024-02-22,CARD PMT KFC FOOD DELIVERY 778073,13.42,dining,simulated_bank_transactions_uk
2024-08-19,Direct*Debit*Netflix,12.03,subscriptions,simulated_bank_transactions_uk
2023-05-28,Bacs Rent Rent 736738,1287.26,housing,simulated_bank_transactions_uk
2023-10-14,Card-Payment-Aldi-Vegetables,48.0,groceries,simulated_bank_transactions_uk
2024-09-05,BILL PAYMENT VODAFONE,128.55,utilities,simulated_bank_transactions_uk
2024-04-04,Contactless Bill Payment Scottishpower,38.67,utilities,simulated_bank_transactions_uk
2024-02-26,bacs letting agent rent 257577,1274.99,housing,simulated_bank_transactions_uk
2024-07-22,Food Delivery Greggs Fast Food,58.41,dining,simulated_bank_transactions_uk
2024-04-30,Direct Debit Gym Group 24802,33.72,subscriptions,simulated_bank_transactions_uk
2024-08-01,so rent pmt letting agent 106305,2172.07,housing,simulated_bank_transactions_uk
2023-09-27,Sto/Card/Pmt/Costa/Restaurant,124.21,dining,simulated_bank_transactions_uk
2023-07-19,Card Payment Tesco Chicken 513960,18.1,groceries,simulated_bank_transactions_uk
2023-05-16,Pos Pos Sainsburys Cereal,50.26,groceries,simulated_bank_transactions_uk
2023-06-25,pos purchase superdrug pharmacy 339597,91.4,other,simulated_bank_transactions_uk
2024-07-11,Contactless Lidl Fruit 665261,26.2,groceries,simulated_bank_transactions_uk
2023-06-18,rent pmt letting agent 619147,666.49,housing,simulated_bank_transactions_uk
2023-01-01,Food*Delivery*Starbucks*Restaurant,98.45,dining,simulated_bank_transactions_uk
2023-09-01,bacs/utility/bill/vodafone 242902,201.33,utilities,simulated_bank_transactions_uk
2024-05-22,Card Payment Spotify 356692,9.43,subscriptions,simulated_bank_transactions_uk
2023-07-14,Card*Fuel*Esso*Bus*Pass 711875,53.89,transportation,simulated_bank_transactions_uk
2024-07-12,Pos*Morrisons*Bread 600147,178.82,groceries,simulated_bank_transactions_uk
2023-06-22,DIRECT DEBIT O2,164.25,utilities,simulated_bank_transactions_uk
2024-02-10,POS BACS LANDLORD RENT,724.07,housing,simulated_bank_transactions_uk
2023-04-07,Utility Bill Sky,253.67,utilities,simulated_bank_transactions_uk
2023-08-31,Fuel Esso Bus Pass,139.3,transportation,simulated_bank_transactions_uk
2024-02-12,card*payment*tfl*bus*pass,116.82,transportation,simulated_bank_transactions_uk
2024-04-19,transport tfl uber ride 233457,130.02,transportation,simulated_bank_transactions_uk
2023-06-24,card payment greggs cafe 277486,108.43,dining,simulated_bank_transactions_uk
2023-06-15,mortgage*pmt*mortgage 51228,671.72,housing,simulated_bank_transactions_uk
2024-08-26,Mastercard-Food-Delivery-Nando's-Cafe 37538,143.61,dining,simulated_bank_transactions_uk
2023-07-18,transport bp train ticket 873609,16.12,transportation,simulated_bank_transactions_uk
2024-07-13,Direct-Debit-Thames-Water,65.33,utilities,simulated_bank_transactions_uk
2024-12-04,utility bill bt 4,209.33,utilities,simulated_bank_transactions_uk
2023-08-26,FOOD/DELIVERY/UBER/EATS/FAST/FOOD 58221,122.47,dining,simulated_bank_transactions_uk
2023-04-28,Bacs Mortgage Pmt Letting Agent 997414,1026.7,housing,simulated_bank_transactions_uk
2023-11-23,Card Pmt Puregym,26.28,subscriptions,simulated_bank_transactions_uk
2024-04-05,TRANSPORT-BP-BUS-PASS 305691,33.59,transportation,simulated_bank_transactions_uk
2024-12-20,ONLINE PURCHASE SUPERDRUG ONLINE PURCHASE 460514,124.73,other,simulated_bank_transactions_uk
2023-05-02,contactless food delivery costa cafe 145325,67.43,dining,simulated_bank_transactions_uk
2024-05-23,fuel uber uber ride 653510,57.57,transportation,simulated_bank_transactions_uk
2023-05-31,contactless iceland fruit,106.06,groceries,simulated_bank_transactions_uk
2023-01-03,VISA*RENT*PAYMENT*RENT 626,1215.88,housing,simulated_bank_transactions_uk
2023-06-25,direct debit severn trent 417849,44.82,utilities,simulated_bank_transactions_uk
2023-06-13,Contactless Contactless Tesco Vegetables 944939,68.94,groceries,simulated_bank_transactions_uk
2024-11-06,Contactless Asda Fruit,137.36,groceries,simulated_bank_transactions_uk
2024-04-03,Bill Pmt Bt,151.68,utilities,simulated_bank_transactions_uk
2024-08-06,mortgage-payment-rent 685232,1060.61,housing,simulated_bank_transactions_uk
2023-06-28,Pos Aldi Bread 713869,106.95,groceries,simulated_bank_transactions_uk
2024-02-12,Pos-Iceland-Eggs 506525,68.84,groceries,simulated_bank_transactions_uk
2024-07-24,sto online purchase currys electronics,238.86,other,simulated_bank_transactions_uk
2024-09-30,food delivery mcdonalds food delivery,41.46,dining,simulated_bank_transactions_uk
2023-01-17,Restaurant Deliveroo Food Delivery,126.42,dining,simulated_bank_transactions_uk
2023-02-08,Pos Purchase Boots Misc Expense 788164,223.37,other,simulated_bank_transactions_uk
2024-12-09,rent pmt letting agent,2124.67,housing,simulated_bank_transactions_uk
2024-09-04,card pmt kfc cafe,156.13,dining,simulated_bank_transactions_uk
2023-10-26,Restaurant Mcdonalds Food Delivery 336728,83.64,dining,simulated_bank_transactions_uk
2023-12-12,Food/Delivery/Deliveroo/Food/Delivery 312987,141.79,dining,simulated_bank_transactions_uk
2024-10-06,Direct*Debit*Gym*Group 639995,25.0,subscriptions,simulated_bank_transactions_uk
2024-04-07,CONTACTLESS LIDL BREAD 903439,60.3,groceries,simulated_bank_transactions_uk
2023-02-06,RESTAURANT DELIVEROO CAFE,154.18,dining,simulated_bank_transactions_uk
2023-07-03,Food Delivery Nando's Cafe 413998,19.21,dining,simulated_bank_transactions_uk
2024-05-04,CONTACTLESS ASDA FRUIT 60230,92.28,groceries,simulated_bank_transactions_uk
2024-09-22,Contactless Iceland Eggs 777885,10.11,groceries,simulated_bank_transactions_uk
2024-09-20,Fuel Uber Fuel 383615,109.67,transportation,simulated_bank_transactions_uk
2024-06-28,contactless iceland cereal 463072,101.51,groceries,simulated_bank_transactions_uk
2024-09-30,card pmt tfl car maintenance 94503,22.69,transportation,simulated_bank_transactions_uk
2023-06-07,Food-Delivery-Uber-Eats-Cafe,83.4,dining,simulated_bank_transactions_uk
2024-08-13,subscription puregym 135942,17.12,subscriptions,simulated_bank_transactions_uk
2024-06-28,CARD-PMT-LIDL-MILK 524996,159.15,groceries,simulated_bank_transactions_uk
2024-10-20,UTILITY BILL E.ON 758526,25.15,utilities,simulated_bank_transactions_uk
2024-12-13,Pos Morrisons Rice 165113,76.89,groceries,simulated_bank_transactions_uk
2024-01-05,bill payment severn trent 942882,180.94,utilities,simulated_bank_transactions_uk
2024-09-26,card payment netflix 974483,19.62,subscriptions,simulated_bank_transactions_uk
2023-02-01,bill payment scottishpower 762475,158.76,utilities,simulated_bank_transactions_uk
2024-07-08,Food Delivery Costa Fast Food 892806,48.34,dining,simulated_bank_transactions_uk
2023-10-02,card pmt aldi vegetables 546176,171.23,groceries,simulated_bank_transactions_uk
2024-08-30,DIRECT DEBIT BRITISH GAS,117.4,utilities,simulated_bank_transactions_uk
2024-09-18,Utility Bill Vodafone,107.96,utilities,simulated_bank_transactions_uk
2023-05-17,UTILITY*BILL*OCTOPUS*ENERGY 516713,173.98,utilities,simulated_bank_transactions_uk
2023-08-16,restaurant greggs food delivery,127.38,dining,simulated_bank_transactions_uk
2024-08-09,Mortgage-Payment-Mortgage 230908,1496.58,housing,simulated_bank_transactions_uk
2023-09-24,mortgage*pmt*mortgage 903424,1277.6,housing,simulated_bank_transactions_uk
2023-12-12,POS/MORRISONS/VEGETABLES 217778,41.39,groceries,simulated_bank_transactions_uk
2023-12-18,CARD PMT DELIVEROO CAFE,32.57,dining,simulated_bank_transactions_uk
2024-08-26,BACS BILL PMT BRITISH GAS,65.39,utilities,simulated_bank_transactions_uk
2024-09-14,Contactless Asda Rice 430590,71.95,groceries,simulated_bank_transactions_uk
2024-05-31,CARD PAYMENT GOOGLE *SERVICES 756704,8.19,subscriptions,simulated_bank_transactions_uk
2023-01-27,Card Payment Morrisons Fruit 846402,77.0,groceries,simulated_bank_transactions_uk
2024-01-31,ONLINE PURCHASE SUPERDRUG GIFT 266463,131.18,other,simulated_bank_transactions_uk
2024-09-16,BACS BACS LETTING AGENT RENT 503154,1152.78,housing,simulated_bank_transactions_uk
2023-10-22,CARD-BILL-PMT-O2 466961,206.66,utilities,simulated_bank_transactions_uk
2023-11-10,Card Payment Spotify 392446,4.31,subscriptions,simulated_bank_transactions_uk
2024-06-08,Card Payment Just Eat Restaurant,141.05,dining,simulated_bank_transactions_uk
2023-04-26,DIRECT-DEBIT-NETFLIX,41.98,subscriptions,simulated_bank_transactions_uk
2023-02-18,Bacs/Rent/Rent,1400.59,housing,simulated_bank_transactions_uk
2023-10-03,POS POS ICELAND VEGETABLES 801066,118.49,groceries,simulated_bank_transactions_uk
2023-08-04,SUBSCRIPTION AMAZON PRIME 496247,38.38,subscriptions,simulated_bank_transactions_uk
2024-04-09,Utility/Bill/Bt,101.43,utilities,simulated_bank_transactions_uk
2023-08-10,Pos*Morrisons*Vegetables 902318,44.45,groceries,simulated_bank_transactions_uk
2023-08-08,card*pmt*deliveroo*food*delivery 610269,101.0,dining,simulated_bank_transactions_uk
2024-06-21,direct debit amazon prime,33.84,subscriptions,simulated_bank_transactions_uk
2023-11-21,Card Payment Waitrose Fruit 382471,92.23,groceries,simulated_bank_transactions_uk
2023-06-03,CONTACTLESS ICELAND CHICKEN,190.78,groceries,simulated_bank_transactions_uk
2023-03-31,Fps Food Delivery Pret Restaurant 155733,48.94,dining,simulated_bank_transactions_uk
2024-01-28,card-payment-asda-vegetables 774677,39.58,groceries,simulated_bank_transactions_uk
2024-06-20,card payment deliveroo restaurant,112.89,dining,simulated_bank_transactions_uk
2023-05-15,transport*esso*uber*ride 531601,85.5,transportation,simulated_bank_transactions_uk
2023-05-13,subscription apple.com/bill 778680,15.14,subscriptions,simulated_bank_transactions_uk
2023-05-21,Pos Iceland Vegetables 476465,83.43,groceries,simulated_bank_transactions_uk
2024-03-14,Mortgage Payment Rent 191,1904.1,housing,simulated_bank_transactions_uk
2024-08-20,card pmt trainline bus pass,121.24,transportation,simulated_bank_transactions_uk
2023-10-14,Transport Shell Fuel 761265,76.37,transportation,simulated_bank_transactions_uk
2024-12-24,direct*debit*thames*water,57.48,utilities,simulated_bank_transactions_uk
2024-11-16,SO UTILITY BILL SEVERN TRENT 903145,256.04,utilities,simulated_bank_transactions_uk
2024-03-08,DIRECT DEBIT EE 4,197.23,utilities,simulated_bank_transactions_uk
2024-09-20,pos purchase nhs pharmacy,197.54,other,simulated_bank_transactions_uk
2024-09-21,bill payment severn trent 932488,55.29,utilities,simulated_bank_transactions_uk
2024-03-14,MORTGAGE PAYMENT LANDLORD,1909.25,housing,simulated_bank_transactions_uk
2023-01-07,card-pmt-ebay-online-purchase 307143,36.62,other,simulated_bank_transactions_uk
2023-11-11,VISA BACS MORTGAGE RENT 301163,891.71,housing,simulated_bank_transactions_uk
2023-08-26,BILL PMT BRITISH GAS 125657,162.79,utilities,simulated_bank_transactions_uk
2023-04-29,Pos Sainsburys Rice 680376,30.57,groceries,simulated_bank_transactions_uk
2023-01-06,Visa-Direct-Debit-Apple.com/bill 672845,6.84,subscriptions,simulated_bank_transactions_uk
2023-07-28,Sto*Direct*Debit*E.on 828990,32.94,utilities,simulated_bank_transactions_uk
2023-07-06,Restaurant Kfc Cafe 531798,91.11,dining,simulated_bank_transactions_uk
2024-06-16,pos food delivery kfc food delivery,52.01,dining,simulated_bank_transactions_uk
2024-09-26,fuel-shell-fuel 801249,55.24,transportation,simulated_bank_transactions_uk
2024-12-07,Pos Purchase Argos Gift,38.59,other,simulated_bank_transactions_uk
2024-10-14,Online/Purchase/Currys/Misc/Expense 995172,107.5,other,simulated_bank_transactions_uk
2023-06-03,DIRECT-DEBIT-NETFLIX 604301,30.37,subscriptions,simulated_bank_transactions_uk
2024-06-11,Fps Card Pmt Deliveroo Fast Food 122326,61.78,dining,simulated_bank_transactions_uk
2023-10-22,VISA ONLINE PURCHASE HMRC MISC EXPENSE 633016,230.05,other,simulated_bank_transactions_uk
2023-06-27,CONTACTLESS-ASDA-BREAD,107.54,groceries,simulated_bank_transactions_uk
2023-07-14,Card Restaurant Mcdonalds Restaurant 422983,119.24,dining,simulated_bank_transactions_uk
2023-05-27,DIRECT DEBIT PUREGYM,12.21,subscriptions,simulated_bank_transactions_uk
2023-11-09,bacs mortgage rent 680018,660.98,housing,simulated_bank_transactions_uk
2023-01-09,Card-Pmt-Deliveroo-Restaurant,63.46,dining,simulated_bank_transactions_uk
2023-09-26,MASTERCARD RENT PMT MORTGAGE 92816,1029.36,housing,simulated_bank_transactions_uk
2024-04-19,TRANSPORT-SHELL-TRAIN-TICKET 362760,101.02,transportation,simulated_bank_transactions_uk
2024-04-27,Utility Bill Ee 388040,63.79,utilities,simulated_bank_transactions_uk
2023-07-01,TRANSPORT TRAINLINE UBER RIDE,93.79,transportation,simulated_bank_transactions_uk
2023-11-25,card payment amazon prime,23.68,subscriptions,simulated_bank_transactions_uk
2023-09-30,FPS BILL PMT E.ON 275233,157.08,utilities,simulated_bank_transactions_uk
2024-08-07,TRANSPORT BOLT FUEL 342363,23.36,transportation,simulated_bank_transactions_uk
2023-04-03,Bacs Rent Payment Mortgage 269258,870.79,housing,simulated_bank_transactions_uk
2024-11-04,card payment shell fuel,54.77,transportation,simulated_bank_transactions_uk
2024-07-16,card pmt costa restaurant 65758,65.84,dining,simulated_bank_transactions_uk
2023-05-04,bacs letting agent rent 198286,1331.28,housing,simulated_bank_transactions_uk
2024-12-04,FOOD DELIVERY PRET FAST FOOD 822051,14.81,dining,simulated_bank_transactions_uk
2023-08-11,CARD PAYMENT MORRISONS CEREAL 469877,158.51,groceries,simulated_bank_transactions_uk
2023-07-10,Mortgage Pmt Mortgage,1552.96,housing,simulated_bank_transactions_uk
2023-06-26,pos/purchase/boots/online/purchase,83.48,other,simulated_bank_transactions_uk
2023-06-25,pos lidl rice 909415,149.49,groceries,simulated_bank_transactions_uk
2024-11-04,Pos Purchase Hmrc Gift,200.45,other,simulated_bank_transactions_uk
2023-08-30,Bacs/Mortgage/Rent 80316,1642.55,housing,simulated_bank_transactions_uk
2023-06-20,CARD PMT KFC FAST FOOD,41.65,dining,simulated_bank_transactions_uk
2023-09-08,Direct Debit Direct Debit Ee,190.08,utilities,simulated_bank_transactions_uk
2024-07-23,subscription/netflix 5648,12.33,subscriptions,simulated_bank_transactions_uk
2024-05-15,BACS LANDLORD RENT,1297.71,housing,simulated_bank_transactions_uk
2024-05-19,FOOD DELIVERY KFC CAFE 91792,119.25,dining,simulated_bank_transactions_uk
2023-01-21,POS SAINSBURYS FRUIT 751491,61.52,groceries,simulated_bank_transactions_uk
2024-08-14,card restaurant pret food delivery 151524,139.14,dining,simulated_bank_transactions_uk
2023-04-30,DIRECT DEBIT CARD PAYMENT PUREGYM,29.06,subscriptions,simulated_bank_transactions_uk
2024-08-19,Contactless*Morrisons*Cereal 64276,122.7,groceries,simulated_bank_transactions_uk
2024-03-26,Transport Tfl Train Ticket 684,80.8,transportation,simulated_bank_transactions_uk
2024-11-13,POS SAINSBURYS MILK 439723,69.57,groceries,simulated_bank_transactions_uk
2024-05-24,BACS RENT RENT,1827.61,housing,simulated_bank_transactions_uk
2023-12-01,pos*card*pmt*mcdonalds*fast*food 295202,81.0,dining,simulated_bank_transactions_uk
2023-01-29,Pos Tesco Rice 829870,30.48,groceries,simulated_bank_transactions_uk
2024-01-09,subscription gym group,9.52,subscriptions,simulated_bank_transactions_uk
2023-06-27,bill pmt o2 556378,153.78,utilities,simulated_bank_transactions_uk
2024-07-21,pos sainsburys milk,56.74,groceries,simulated_bank_transactions_uk
2024-06-02,Transport-Uber-Fuel 118580,73.57,transportation,simulated_bank_transactions_uk
2023-08-04,Bacs Landlord Rent 422337,1191.44,housing,simulated_bank_transactions_uk
2024-01-01,FOOD DELIVERY COSTA FOOD DELIVERY 871493,108.44,dining,simulated_bank_transactions_uk
2023-02-11,Card Payment Aldi Fruit 884184,185.24,groceries,simulated_bank_transactions_uk
2023-08-30,Contactless Waitrose Chicke,195.71,groceries,simulated_bank_transactions_uk
2024-08-09,Bacs/Mortgage/Rent 828896,777.12,housing,simulated_bank_transactions_uk
2024-04-16,Rent/Pmt/Rent 116334,1147.14,housing,simulated_bank_transactions_uk
2024-08-07,CONTACTLESS WAITROSE EGGS 33499,191.05,groceries,simulated_bank_transactions_uk
2023-06-02,BACS*RENT*PMT*LANDLORD 595591,685.4,housing,simulated_bank_transactions_uk
2024-08-23,bacs food delivery starbucks fast food 398557,125.78,dining,simulated_bank_transactions_uk
2023-07-23,VISA*FOOD*DELIVERY*PRET*RESTAURANT 833517,19.33,dining,simulated_bank_transactions_uk
2024-09-18,Mastercard Card Pmt Shell Car Maintenance,28.61,transportation,simulated_bank_transactions_uk
2024-04-26,subscription netflix 165938,27.64,subscriptions,simulated_bank_transactions_uk
2023-04-28,BACS CARD PMT LIDL CEREAL,23.12,groceries,simulated_bank_transactions_uk
2023-06-05,CONTACTLESS ASDA MILK 44,128.49,groceries,simulated_bank_transactions_uk
2024-12-04,pos-asda-eggs 386045,28.03,groceries,simulated_bank_transactions_uk
2024-11-07,Fps Mortgage Payment Mortgage 877539,1285.67,housing,simulated_bank_transactions_uk
2024-11-20,pos waitrose bread,123.14,groceries,simulated_bank_transactions_uk
2023-04-18,mastercard card payment sainsburys bread 271593,79.6,groceries,simulated_bank_transactions_uk
2024-09-24,Pos-Aldi-Eggs,13.16,groceries,simulated_bank_transactions_uk
2023-12-18,Card Payment Deliveroo Cafe,26.08,dining,simulated_bank_transactions_uk
2023-07-22,card-payment-greggs-cafe 570113,149.52,dining,simulated_bank_transactions_uk
2023-02-07,Mastercard Rent Pmt Rent,1781.01,housing,simulated_bank_transactions_uk
2023-12-12,BILL PAYMENT OCTOPUS ENERGY 705751,126.39,utilities,simulated_bank_transactions_uk
2024-04-11,Contactless Lidl Milk,133.77,groceries,simulated_bank_transactions_uk
2023-04-17,card payment mcdonalds food delivery,125.38,dining,simulated_bank_transactions_uk
2023-04-03,Pos Tesco Chicken,39.35,groceries,simulated_bank_transactions_uk
2024-10-02,Direct Debit Thames Water 156768,185.51,utilities,simulated_bank_transactions_uk
2024-08-13,TRANSPORT TRAINLINE BUS PASS 693891,120.66,transportation,simulated_bank_transactions_uk
2023-10-21,card pmt nando's fast food 989418,28.27,dining,simulated_bank_transactions_uk
2024-08-28,Visa Utility Bill Thames Water,222.4,utilities,simulated_bank_transactions_uk
2023-12-25,POS-SAINSBURYS-VEGETABLES 736778,198.94,groceries,simulated_bank_transactions_uk
2024-11-01,card pmt mcdonalds restaurant,130.62,dining,simulated_bank_transactions_uk
2024-08-05,POS CARD PMT MORRISONS RICE,144.56,groceries,simulated_bank_transactions_uk
2024-08-20,Direct Debit Card Pmt Costa Fast Food 224550,125.78,dining,simulated_bank_transactions_uk
2023-08-23,Transport Trainline Uber Ride 794682,109.14,transportation,simulated_bank_transactions_uk
2023-07-15,online purchase nhs online purchase 337833,38.04,other,simulated_bank_transactions_uk
2024-07-06,Transport Bp Bus Pass 730284,77.86,transportation,simulated_bank_transactions_uk
2023-05-14,Bill-Pmt-Sky,204.2,utilities,simulated_bank_transactions_uk
2023-03-18,pos*iceland*milk 378750,55.57,groceries,simulated_bank_transactions_uk
2024-05-08,Rent Payment Letting Age,689.75,housing,simulated_bank_transactions_uk
2024-09-20,mastercard mortgage payment landlord 731366,840.82,housing,simulated_bank_transactions_uk
2023-10-12,visa contactless tesco,113.72,groceries,simulated_bank_transactions_uk
2023-03-29,contactless iceland milk 418564,91.41,groceries,simulated_bank_transactions_uk
2023-08-22,transport bp car maintenance 364152,5.09,transportation,simulated_bank_transactions_uk
2023-04-20,fps contactless tesco chicken 536321,108.55,groceries,simulated_bank_transactions_uk
2023-06-12,DIRECT DEBIT SKY 701178,248.93,utilities,simulated_bank_transactions_uk
2024-12-28,Card/Pmt/Puregym 86260,13.1,subscriptions,simulated_bank_transactions_uk
2023-05-08,Visa Mortgage Pmt Mortgage 893665,1037.03,housing,simulated_bank_transactions_uk
2024-02-20,Fps Pos Morrisons Vegetables 199683,182.06,groceries,simulated_bank_transactions_uk
2024-10-17,pos pos purchase argos electronics 905834,228.81,other,simulated_bank_transactions_uk
2023-11-12,FUEL TRAINLINE FUEL 251043,125.24,transportation,simulated_bank_transactions_uk
